id_user,id_store,id_vehicle,year_man,price,reg_date
2,1,1,2026,32500,2024-04-03
2,1,1,2026,32500,2024-05-03
2,1,1,2026,32500,2024-06-03
2,1,1,2026,32500,2024-07-03
2,1,1,2026,32500,2024-08-03
2,1,1,2026,32500,2024-09-03
2,1,1,2026,32500,2024-10-03
2,1,1,2026,32500,2024-11-03
2,1,1,2026,32500,2024-12-03
2,1,1,2025,30500,2025-01-01
2,1,1,2025,30500,2025-02-01
2,1,1,2025,30500,2025-03-01
2,1,1,2025,30500,2025-04-01
2,1,1,2025,30500,2025-05-01
2,1,1,2025,30500,2025-06-01
2,1,1,2025,30500,2025-07-01
2,1,1,2025,30500,2025-08-01
2,1,1,2025,30500,2025-09-01
2,1,1,2025,30500,2025-10-01
2,1,1,2025,30500,2025-11-01
2,1,1,2025,30500,2025-12-01
2,1,1,2026,31500,2025-01-02
2,1,1,2026,31500,2025-02-02
2,1,1,2026,31500,2025-03-02
2,1,1,2026,31500,2025-04-02
2,1,1,2026,31500,2025-05-02
2,1,1,2026,31500,2025-06-02
2,1,1,2026,31500,2025-07-02
2,1,1,2026,31500,2025-08-02
2,1,1,2026,31500,2025-09-02
2,1,1,2026,31500,2025-10-02
2,1,1,2026,31500,2025-11-02
2,1,1,2026,31500,2025-12-02
2,1,1,2027,32500,2025-01-03
2,1,1,2027,32500,2025-02-03
2,1,1,2027,32500,2025-03-03
2,1,1,2027,32500,2025-04-03
2,1,1,2027,32500,2025-05-03
2,1,1,2027,32500,2025-06-03
2,1,1,2027,32500,2025-07-03
2,1,1,2027,32500,2025-08-03
2,1,1,2027,32500,2025-09-03
2,1,1,2027,32500,2025-10-03
2,1,1,2027,32500,2025-11-03
2,1,1,2027,32500,2025-12-03
2,1,2,2020,31000,2020-01-01
2,1,2,2020,31000,2020-02-01
2,1,2,2020,31000,2020-03-01
2,1,2,2020,31000,2020-04-01
2,1,2,2020,31000,2020-05-01
2,1,2,2020,31000,2020-06-01
2,1,2,2020,31000,2020-07-01
2,1,2,2020,31000,2020-08-01
2,1,2,2020,31000,2020-09-01
2,1,2,2020,31000,2020-10-01
2,1,2,2020,31000,2020-11-01
2,1,2,2020,31000,2020-12-01
2,1,2,2021,32000,2020-01-02
2,1,2,2021,32000,2020-02-02
2,1,2,2021,32000,2020-03-02
2,1,2,2021,32000,2020-04-02
2,1,2,2021,32000,2020-05-02
2,1,2,2021,32000,2020-06-02
2,1,2,2021,32000,2020-07-02
2,1,2,2021,32000,2020-08-02
2,1,2,2021,32000,2020-09-02
2,1,2,2021,32000,2020-10-02
2,1,2,2021,32000,2020-11-02
2,1,2,2021,32000,2020-12-02
2,1,2,2022,33000,2020-01-03
2,1,2,2022,33000,2020-02-03
2,1,2,2022,33000,2020-03-03
2,1,2,2022,33000,2020-04-03
2,1,2,2022,33000,2020-05-03
2,1,2,2022,33000,2020-06-03
2,1,2,2022,33000,2020-07-03
2,1,2,2022,33000,2020-08-03
2,1,2,2022,33000,2020-09-03
2,1,2,2022,33000,2020-10-03
2,1,2,2022,33000,2020-11-03
2,1,2,2022,33000,2020-12-03
2,1,2,2021,31000,2021-01-01
2,1,2,2021,31000,2021-02-01
2,1,2,2021,31000,2021-03-01
2,1,2,2021,31000,2021-04-01
2,1,2,2021,31000,2021-05-01
2,1,2,2021,31000,2021-06-01
2,1,2,2021,31000,2021-07-01
2,1,2,2021,31000,2021-08-01
2,1,2,2021,31000,2021-09-01
2,1,2,2021,31000,2021-10-01
2,1,2,2021,31000,2021-11-01
2,1,2,2021,31000,2021-12-01
2,1,2,2022,32000,2021-01-02
2,1,2,2022,32000,2021-02-02
2,1,2,2022,32000,2021-03-02
2,1,2,2022,32000,2021-04-02
2,1,2,2022,32000,2021-05-02
2,1,2,2022,32000,2021-06-02
2,1,2,2022,32000,2021-07-02
2,1,2,2022,32000,2021-08-02
2,1,2,2022,32000,2021-09-02
2,1,2,2022,32000,2021-10-02
2,1,2,2022,32000,2021-11-02
2,1,2,2022,32000,2021-12-02
2,1,2,2023,33000,2021-01-03
2,1,2,2023,33000,2021-02-03
2,1,2,2023,33000,2021-03-03
2,1,2,2023,33000,2021-04-03
2,1,2,2023,33000,2021-05-03
2,1,2,2023,33000,2021-06-03
2,1,2,2023,33000,2021-07-03
2,1,2,2023,33000,2021-08-03
2,1,2,2023,33000,2021-09-03
2,1,2,2023,33000,2021-10-03
2,1,2,2023,33000,2021-11-03
2,1,2,2023,33000,2021-12-03
2,1,2,2022,31000,2022-01-01
2,1,2,2022,31000,2022-02-01
2,1,2,2022,31000,2022-03-01
2,1,2,2022,31000,2022-04-01
2,1,2,2022,31000,2022-05-01
2,1,2,2022,31000,2022-06-01
2,1,2,2022,31000,2022-07-01
2,1,2,2022,31000,2022-08-01
2,1,2,2022,31000,2022-09-01
2,1,2,2022,31000,2022-10-01
2,1,2,2022,31000,2022-11-01
2,1,2,2022,31000,2022-12-01
2,1,2,2023,32000,2022-01-02
2,1,2,2023,32000,2022-02-02
2,1,2,2023,32000,2022-03-02
2,1,2,2023,32000,2022-04-02
2,1,2,2023,32000,2022-05-02
2,1,2,2023,32000,2022-06-02
2,1,2,2023,32000,2022-07-02
2,1,2,2023,32000,2022-08-02
2,1,2,2023,32000,2022-09-02
2,1,2,2023,32000,2022-10-02
2,1,2,2023,32000,2022-11-02
2,1,2,2023,32000,2022-12-02
2,1,2,2024,33000,2022-01-03
2,1,2,2024,33000,2022-02-03
2,1,2,2024,33000,2022-03-03
2,1,2,2024,33000,2022-04-03
2,1,2,2024,33000,2022-05-03
2,1,2,2024,33000,2022-06-03
2,1,2,2024,33000,2022-07-03
2,1,2,2024,33000,2022-08-03
2,1,2,2024,33000,2022-09-03
2,1,2,2024,33000,2022-10-03
2,1,2,2024,33000,2022-11-03
2,1,2,2024,33000,2022-12-03
2,1,2,2023,31000,2023-01-01
2,1,2,2023,31000,2023-02-01
2,1,2,2023,31000,2023-03-01
2,1,2,2023,31000,2023-04-01
2,1,2,2023,31000,2023-05-01
2,1,2,2023,31000,2023-06-01
2,1,2,2023,31000,2023-07-01
2,1,2,2023,31000,2023-08-01
2,1,2,2023,31000,2023-09-01
2,1,2,2023,31000,2023-10-01
2,1,2,2023,31000,2023-11-01
2,1,2,2023,31000,2023-12-01
2,1,2,2024,32000,2023-01-02
2,1,2,2024,32000,2023-02-02
2,1,2,2024,32000,2023-03-02
2,1,2,2024,32000,2023-04-02
2,1,2,2024,32000,2023-05-02
2,1,2,2024,32000,2023-06-02
2,1,2,2024,32000,2023-07-02
2,1,2,2024,32000,2023-08-02
2,1,2,2024,32000,2023-09-02
2,1,2,2024,32000,2023-10-02
2,1,2,2024,32000,2023-11-02
2,1,2,2024,32000,2023-12-02
2,1,2,2025,33000,2023-01-03
2,1,2,2025,33000,2023-02-03
2,1,2,2025,33000,2023-03-03
2,1,2,2025,33000,2023-04-03
2,1,2,2025,33000,2023-05-03
2,1,2,2025,33000,2023-06-03
2,1,2,2025,33000,2023-07-03
2,1,2,2025,33000,2023-08-03
2,1,2,2025,33000,2023-09-03
2,1,2,2025,33000,2023-10-03
2,1,2,2025,33000,2023-11-03
2,1,2,2025,33000,2023-12-03
2,1,2,2024,31000,2024-01-01
2,1,2,2024,31000,2024-02-01
2,1,2,2024,31000,2024-03-01
2,1,2,2024,31000,2024-04-01
2,1,2,2024,31000,2024-05-01
2,1,2,2024,31000,2024-06-01
2,1,2,2024,31000,2024-07-01
2,1,2,2024,31000,2024-08-01
2,1,2,2024,31000,2024-09-01
2,1,2,2024,31000,2024-10-01
2,1,2,2024,31000,2024-11-01
2,1,2,2024,31000,2024-12-01
2,1,2,2025,32000,2024-01-02
2,1,2,2025,32000,2024-02-02
2,1,2,2025,32000,2024-03-02
2,1,2,2025,32000,2024-04-02
2,1,2,2025,32000,2024-05-02
2,1,2,2025,32000,2024-06-02
2,1,2,2025,32000,2024-07-02
2,1,2,2025,32000,2024-08-02
2,1,2,2025,32000,2024-09-02
2,1,2,2025,32000,2024-10-02
2,1,2,2025,32000,2024-11-02
2,1,2,2025,32000,2024-12-02
2,1,2,2026,33000,2024-01-03
2,1,2,2026,33000,2024-02-03
2,1,2,2026,33000,2024-03-03
2,1,2,2026,33000,2024-04-03
2,1,2,2026,33000,2024-05-03
2,1,2,2026,33000,2024-06-03
2,1,2,2026,33000,2024-07-03
2,1,2,2026,33000,2024-08-03
2,1,2,2026,33000,2024-09-03
2,1,2,2026,33000,2024-10-03
2,1,2,2026,33000,2024-11-03
2,1,2,2026,33000,2024-12-03
2,1,2,2025,31000,2025-01-01
2,1,2,2025,31000,2025-02-01
2,1,2,2025,31000,2025-03-01
2,1,2,2025,31000,2025-04-01
2,1,2,2025,31000,2025-05-01
2,1,2,2025,31000,2025-06-01
2,1,2,2025,31000,2025-07-01
2,1,2,2025,31000,2025-08-01
2,1,2,2025,31000,2025-09-01
2,1,2,2025,31000,2025-10-01
2,1,2,2025,31000,2025-11-01
2,1,2,2025,31000,2025-12-01
2,1,2,2026,32000,2025-01-02
2,1,2,2026,32000,2025-02-02
2,1,2,2026,32000,2025-03-02
2,1,2,2026,32000,2025-04-02
2,1,2,2026,32000,2025-05-02
2,1,2,2026,32000,2025-06-02
2,1,2,2026,32000,2025-07-02
2,1,2,2026,32000,2025-08-02
2,1,2,2026,32000,2025-09-02
2,1,2,2026,32000,2025-10-02
2,1,2,2026,32000,2025-11-02
2,1,2,2026,32000,2025-12-02
2,1,2,2027,33000,2025-01-03
2,1,2,2027,33000,2025-02-03
2,1,2,2027,33000,2025-03-03
2,1,2,2027,33000,2025-04-03
2,1,2,2027,33000,2025-05-03
2,1,2,2027,33000,2025-06-03
2,1,2,2027,33000,2025-07-03
2,1,2,2027,33000,2025-08-03
2,1,2,2027,33000,2025-09-03
2,1,2,2027,33000,2025-10-03
2,1,2,2027,33000,2025-11-03
2,1,2,2027,33000,2025-12-03
2,1,4,2020,32000,2020-01-01
2,1,4,2020,32000,2020-02-01
2,1,4,2020,32000,2020-03-01
2,1,4,2020,32000,2020-04-01
2,1,4,2020,32000,2020-05-01
2,1,4,2020,32000,2020-06-01
2,1,4,2020,32000,2020-07-01
2,1,4,2020,32000,2020-08-01
2,1,4,2020,32000,2020-09-01
2,1,4,2020,32000,2020-10-01
2,1,4,2020,32000,2020-11-01
2,1,4,2020,32000,2020-12-01
2,1,4,2021,33000,2020-01-02
2,1,4,2021,33000,2020-02-02
2,1,4,2021,33000,2020-03-02
2,1,4,2021,33000,2020-04-02
2,1,4,2021,33000,2020-05-02
2,1,4,2021,33000,2020-06-02
2,1,4,2021,33000,2020-07-02
2,1,4,2021,33000,2020-08-02
2,1,4,2021,33000,2020-09-02
2,1,4,2021,33000,2020-10-02
2,1,4,2021,33000,2020-11-02
2,1,4,2021,33000,2020-12-02
2,1,4,2022,34000,2020-01-03
2,1,4,2022,34000,2020-02-03
2,1,4,2022,34000,2020-03-03
2,1,4,2022,34000,2020-04-03
2,1,4,2022,34000,2020-05-03
2,1,4,2022,34000,2020-06-03
2,1,4,2022,34000,2020-07-03
2,1,4,2022,34000,2020-08-03
2,1,4,2022,34000,2020-09-03
2,1,4,2022,34000,2020-10-03
2,1,4,2022,34000,2020-11-03
2,1,4,2022,34000,2020-12-03
2,1,4,2021,32000,2021-01-01
2,1,4,2021,32000,2021-02-01
2,1,4,2021,32000,2021-03-01
2,1,4,2021,32000,2021-04-01
2,1,4,2021,32000,2021-05-01
2,1,4,2021,32000,2021-06-01
2,1,4,2021,32000,2021-07-01
2,1,4,2021,32000,2021-08-01
2,1,4,2021,32000,2021-09-01
2,1,4,2021,32000,2021-10-01
2,1,4,2021,32000,2021-11-01
2,1,4,2021,32000,2021-12-01
2,1,4,2022,33000,2021-01-02
2,1,4,2022,33000,2021-02-02
2,1,4,2022,33000,2021-03-02
2,1,4,2022,33000,2021-04-02
2,1,4,2022,33000,2021-05-02
2,1,4,2022,33000,2021-06-02
2,1,4,2022,33000,2021-07-02
2,1,4,2022,33000,2021-08-02
2,1,4,2022,33000,2021-09-02
2,1,4,2022,33000,2021-10-02
2,1,4,2022,33000,2021-11-02
2,1,4,2022,33000,2021-12-02
2,1,4,2023,34000,2021-01-03
2,1,4,2023,34000,2021-02-03
2,1,4,2023,34000,2021-03-03
2,1,4,2023,34000,2021-04-03
2,1,4,2023,34000,2021-05-03
2,1,4,2023,34000,2021-06-03
2,1,4,2023,34000,2021-07-03
2,1,4,2023,34000,2021-08-03
2,1,4,2023,34000,2021-09-03
2,1,4,2023,34000,2021-10-03
2,1,4,2023,34000,2021-11-03
2,1,4,2023,34000,2021-12-03
2,1,4,2022,32000,2022-01-01
2,1,4,2022,32000,2022-02-01
2,1,4,2022,32000,2022-03-01
2,1,4,2022,32000,2022-04-01
2,1,4,2022,32000,2022-05-01
2,1,4,2022,32000,2022-06-01
2,1,4,2022,32000,2022-07-01
2,1,4,2022,32000,2022-08-01
2,1,4,2022,32000,2022-09-01
2,1,4,2022,32000,2022-10-01
2,1,4,2022,32000,2022-11-01
2,1,4,2022,32000,2022-12-01
2,1,4,2023,33000,2022-01-02
2,1,4,2023,33000,2022-02-02
2,1,4,2023,33000,2022-03-02
2,1,4,2023,33000,2022-04-02
2,1,4,2023,33000,2022-05-02
2,1,4,2023,33000,2022-06-02
2,1,4,2023,33000,2022-07-02
2,1,4,2023,33000,2022-08-02
2,1,4,2023,33000,2022-09-02
2,1,4,2023,33000,2022-10-02
2,1,4,2023,33000,2022-11-02
2,1,4,2023,33000,2022-12-02
2,1,4,2024,34000,2022-01-03
2,1,4,2024,34000,2022-02-03
2,1,4,2024,34000,2022-03-03
2,1,4,2024,34000,2022-04-03
2,1,4,2024,34000,2022-05-03
2,1,4,2024,34000,2022-06-03
2,1,4,2024,34000,2022-07-03
2,1,4,2024,34000,2022-08-03
2,1,4,2024,34000,2022-09-03
2,1,4,2024,34000,2022-10-03
2,1,4,2024,34000,2022-11-03
2,1,4,2024,34000,2022-12-03
2,1,4,2023,32000,2023-01-01
2,1,4,2023,32000,2023-02-01
2,1,4,2023,32000,2023-03-01
2,1,4,2023,32000,2023-04-01
2,1,4,2023,32000,2023-05-01
2,1,4,2023,32000,2023-06-01
2,1,4,2023,32000,2023-07-01
2,1,4,2023,32000,2023-08-01
2,1,4,2023,32000,2023-09-01
2,1,4,2023,32000,2023-10-01
2,1,4,2023,32000,2023-11-01
2,1,4,2023,32000,2023-12-01
2,1,4,2024,33000,2023-01-02
2,1,4,2024,33000,2023-02-02
2,1,4,2024,33000,2023-03-02
2,1,4,2024,33000,2023-04-02
2,1,4,2024,33000,2023-05-02
2,1,4,2024,33000,2023-06-02
2,1,4,2024,33000,2023-07-02
2,1,4,2024,33000,2023-08-02
2,1,4,2024,33000,2023-09-02
2,1,4,2024,33000,2023-10-02
2,1,4,2024,33000,2023-11-02
2,1,4,2024,33000,2023-12-02
2,1,4,2025,34000,2023-01-03
2,1,4,2025,34000,2023-02-03
2,1,4,2025,34000,2023-03-03
2,1,4,2025,34000,2023-04-03
2,1,4,2025,34000,2023-05-03
2,1,4,2025,34000,2023-06-03
2,1,4,2025,34000,2023-07-03
2,1,4,2025,34000,2023-08-03
2,1,4,2025,34000,2023-09-03
2,1,4,2025,34000,2023-10-03
2,1,4,2025,34000,2023-11-03
2,1,4,2025,34000,2023-12-03
2,1,4,2024,32000,2024-01-01
2,1,4,2024,32000,2024-02-01
2,1,4,2024,32000,2024-03-01
2,1,4,2024,32000,2024-04-01
2,1,4,2024,32000,2024-05-01
2,1,4,2024,32000,2024-06-01
2,1,4,2024,32000,2024-07-01
2,1,4,2024,32000,2024-08-01
2,1,4,2024,32000,2024-09-01
2,1,4,2024,32000,2024-10-01
2,1,4,2024,32000,2024-11-01
2,1,4,2024,32000,2024-12-01
2,1,4,2025,33000,2024-01-02
2,1,4,2025,33000,2024-02-02
2,1,4,2025,33000,2024-03-02
2,1,4,2025,33000,2024-04-02
2,1,4,2025,33000,2024-05-02
2,1,4,2025,33000,2024-06-02
2,1,4,2025,33000,2024-07-02
2,1,4,2025,33000,2024-08-02
2,1,4,2025,33000,2024-09-02
2,1,4,2025,33000,2024-10-02
2,1,4,2025,33000,2024-11-02
2,1,4,2025,33000,2024-12-02
2,1,4,2026,34000,2024-01-03
2,1,4,2026,34000,2024-02-03
2,1,4,2026,34000,2024-03-03
2,1,4,2026,34000,2024-04-03
2,1,4,2026,34000,2024-05-03
2,1,4,2026,34000,2024-06-03
2,1,4,2026,34000,2024-07-03
2,1,4,2026,34000,2024-08-03
2,1,4,2026,34000,2024-09-03
2,1,4,2026,34000,2024-10-03
2,1,4,2026,34000,2024-11-03
2,1,4,2026,34000,2024-12-03
2,1,4,2025,32000,2025-01-01
2,1,4,2025,32000,2025-02-01
2,1,4,2025,32000,2025-03-01
2,1,4,2025,32000,2025-04-01
2,1,4,2025,32000,2025-05-01
2,1,4,2025,32000,2025-06-01
2,1,4,2025,32000,2025-07-01
2,1,4,2025,32000,2025-08-01
2,1,4,2025,32000,2025-09-01
2,1,4,2025,32000,2025-10-01
2,1,4,2025,32000,2025-11-01
2,1,4,2025,32000,2025-12-01
2,1,4,2026,33000,2025-01-02
2,1,4,2026,33000,2025-02-02
2,1,4,2026,33000,2025-03-02
2,1,4,2026,33000,2025-04-02
2,1,4,2026,33000,2025-05-02
2,1,4,2026,33000,2025-06-02
2,1,4,2026,33000,2025-07-02
2,1,4,2026,33000,2025-08-02
2,1,4,2026,33000,2025-09-02
2,1,4,2026,33000,2025-10-02
2,1,4,2026,33000,2025-11-02
2,1,4,2026,33000,2025-12-02
2,1,4,2027,34000,2025-01-03
2,1,4,2027,34000,2025-02-03
2,1,4,2027,34000,2025-03-03
2,1,4,2027,34000,2025-04-03
2,1,4,2027,34000,2025-05-03
2,1,4,2027,34000,2025-06-03
2,1,4,2027,34000,2025-07-03
2,1,4,2027,34000,2025-08-03
2,1,4,2027,34000,2025-09-03
2,1,4,2027,34000,2025-10-03
2,1,4,2027,34000,2025-11-03
2,1,4,2027,34000,2025-12-03
2,1,5,2020,32500,2020-01-01
2,1,5,2020,32500,2020-02-01
2,1,5,2020,32500,2020-03-01
2,1,5,2020,32500,2020-04-01
2,1,5,2020,32500,2020-05-01
2,1,5,2020,32500,2020-06-01
2,1,5,2020,32500,2020-07-01
2,1,5,2020,32500,2020-08-01
2,1,5,2020,32500,2020-09-01
2,1,5,2020,32500,2020-10-01
2,1,5,2020,32500,2020-11-01
2,1,5,2020,32500,2020-12-01
2,1,5,2021,33500,2020-01-02
2,1,5,2021,33500,2020-02-02
2,1,5,2021,33500,2020-03-02
2,1,5,2021,33500,2020-04-02
2,1,5,2021,33500,2020-05-02
2,1,5,2021,33500,2020-06-02
2,1,5,2021,33500,2020-07-02
2,1,5,2021,33500,2020-08-02
2,1,5,2021,33500,2020-09-02
2,1,5,2021,33500,2020-10-02
2,1,5,2021,33500,2020-11-02
2,1,5,2021,33500,2020-12-02
2,1,5,2022,34500,2020-01-03
2,1,5,2022,34500,2020-02-03
2,1,5,2022,34500,2020-03-03
2,1,5,2022,34500,2020-04-03
2,1,5,2022,34500,2020-05-03
2,1,5,2022,34500,2020-06-03
2,1,5,2022,34500,2020-07-03
2,1,5,2022,34500,2020-08-03
2,1,5,2022,34500,2020-09-03
2,1,5,2022,34500,2020-10-03
2,1,5,2022,34500,2020-11-03
2,1,5,2022,34500,2020-12-03
2,1,5,2021,32500,2021-01-01
2,1,5,2021,32500,2021-02-01
2,1,5,2021,32500,2021-03-01
2,1,5,2021,32500,2021-04-01
2,1,5,2021,32500,2021-05-01
2,1,5,2021,32500,2021-06-01
2,1,5,2021,32500,2021-07-01
2,1,5,2021,32500,2021-08-01
2,1,5,2021,32500,2021-09-01
2,1,5,2021,32500,2021-10-01
2,1,5,2021,32500,2021-11-01
2,1,5,2021,32500,2021-12-01
2,1,5,2022,33500,2021-01-02
2,1,5,2022,33500,2021-02-02
2,1,5,2022,33500,2021-03-02
2,1,5,2022,33500,2021-04-02
2,1,5,2022,33500,2021-05-02
2,1,5,2022,33500,2021-06-02
2,1,5,2022,33500,2021-07-02
2,1,5,2022,33500,2021-08-02
2,1,5,2022,33500,2021-09-02
2,1,5,2022,33500,2021-10-02
2,1,5,2022,33500,2021-11-02
2,1,5,2022,33500,2021-12-02
2,1,5,2023,34500,2021-01-03
2,1,5,2023,34500,2021-02-03
2,1,5,2023,34500,2021-03-03
2,1,5,2023,34500,2021-04-03
2,1,5,2023,34500,2021-05-03
2,1,5,2023,34500,2021-06-03
2,1,5,2023,34500,2021-07-03
2,1,5,2023,34500,2021-08-03
2,1,5,2023,34500,2021-09-03
2,1,5,2023,34500,2021-10-03
2,1,5,2023,34500,2021-11-03
2,1,5,2023,34500,2021-12-03
2,1,5,2022,32500,2022-01-01
2,1,5,2022,32500,2022-02-01
2,1,5,2022,32500,2022-03-01
2,1,5,2022,32500,2022-04-01
2,1,5,2022,32500,2022-05-01
2,1,5,2022,32500,2022-06-01
2,1,5,2022,32500,2022-07-01
2,1,5,2022,32500,2022-08-01
2,1,5,2022,32500,2022-09-01
2,1,5,2022,32500,2022-10-01
2,1,5,2022,32500,2022-11-01
2,1,5,2022,32500,2022-12-01
2,1,5,2023,33500,2022-01-02
2,1,5,2023,33500,2022-02-02
